CSVNumber,PrimaryActivityCode,SecondaryActivityCode,DescriptiveLabel,StartDate,UniBathWeekNo,DayOfWeek,StartTime,EndTime,DurationMins,EnjoymentScore,StartDateTime,EndDateTime
64,ED145,,Lunch,2021-03-09 00:00:00,24.0,Tuesday,15:15,15:45,30.0,2.0,2021-03-09 15:15:00,2021-03-09 15:45:00
64,EL642,UD415,,2021-03-09 00:00:00,24.0,Tuesday,16:15,17:15,60.0,0.0,2021-03-09 16:15:00,2021-03-09 17:15:00
64,CW982,UD415,,2021-03-09 00:00:00,24.0,Tuesday,18:00,20:00,120.0,,2021-03-09 18:00:00,2021-03-09 20:00:00
64,ED145,,Dinner,2021-03-09 00:00:00,24.0,Tuesday,20:00,20:30,30.0,2.0,2021-03-09 20:00:00,2021-03-09 20:30:00
64,L418,,Watching TV,2021-03-09 00:00:00,24.0,Tuesday,21:00,00:15,195.0,2.0,2021-03-09 21:00:00,2021-03-09 00:15:00
65,L418,UD415,Swipe the phone,2021-03-06 00:00:00,23.0,Saturday,09:38,10:14,36.0,1.0,2021-03-06 09:38:00,2021-03-06 10:14:00
65,ED145,L418,Brunch and Coffee,2021-03-06 00:00:00,23.0,Saturday,10:14,11:20,66.0,2.0,2021-03-06 10:14:00,2021-03-06 11:20:00
65,T695,,Supermarket,2021-03-06 00:00:00,23.0,Saturday,11:32,12:28,56.0,1.0,2021-03-06 11:32:00,2021-03-06 12:28:00
65,H179,,disinfect purchases,2021-03-06 00:00:00,23.0,Saturday,12:32,12:55,23.0,0.0,2021-03-06 12:32:00,2021-03-06 12:55:00
65,L418,UD415,Swipe the phone,2021-03-06 00:00:00,23.0,Saturday,12:55,13:12,17.0,2.0,2021-03-06 12:55:00,2021-03-06 13:12:00
65,L418,,Take Bath,2021-03-06 00:00:00,23.0,Saturday,13:20,14:03,43.0,1.0,2021-03-06 13:20:00,2021-03-06 14:03:00
65,L418,UD415,Swipe the phone,2021-03-06 00:00:00,23.0,Saturday,14:03,14:23,20.0,1.0,2021-03-06 14:03:00,2021-03-06 14:23:00
65,CW982,H179,Coursework and laundry,2021-03-06 00:00:00,23.0,Saturday,14:23,16:45,142.0,0.0,2021-03-06 14:23:00,2021-03-06 16:45:00
65,H179,,Cooking,2021-03-06 00:00:00,23.0,Saturday,16:45,17:32,47.0,0.0,2021-03-06 16:45:00,2021-03-06 17:32:00
65,ED145,L418,Dinner,2021-03-06 00:00:00,23.0,Saturday,17:32,18:14,42.0,1.0,2021-03-06 17:32:00,2021-03-06 18:14:00
65,H179,,Doing the Dishes,2021-03-06 00:00:00,23.0,Saturday,18:14,18:32,18.0,0.0,2021-03-06 18:14:00,2021-03-06 18:32:00
65,CW982,,Coursework,2021-03-06 00:00:00,23.0,Saturday,18:32,20:32,120.0,1.0,2021-03-06 18:32:00,2021-03-06 20:32:00
65,L418,UD415,Games,2021-03-06 00:00:00,23.0,Saturday,20:32,21:00,28.0,1.0,2021-03-06 20:32:00,2021-03-06 21:00:00
65,CW982,,Coursework,2021-03-06 00:00:00,23.0,Saturday,21:00,22:30,90.0,0.0,2021-03-06 21:00:00,2021-03-06 22:30:00
65,R523,L418,Reading,2021-03-06 00:00:00,23.0,Saturday,22:42,23:36,54.0,1.0,2021-03-06 22:42:00,2021-03-06 23:36:00
65,H179,,wash up,2021-03-06 00:00:00,23.0,Saturday,23:40,00:00,20.0,1.0,2021-03-06 23:40:00,2021-03-06 00:00:00
65,H179,L418,washing up,2021-03-07 00:00:00,23.0,Sunday,00:00,00:12,12.0,1.0,2021-03-07 00:00:00,2021-03-07 00:12:00
65,L418,UD415,Swipe the phone,2021-03-07 00:00:00,23.0,Sunday,00:14,01:03,49.0,2.0,2021-03-07 00:14:00,2021-03-07 01:03:00
65,S801,,Sleeping,2021-03-07 00:00:00,23.0,Sunday,01:03,09:42,519.0,1.0,2021-03-07 01:03:00,2021-03-07 09:42:00
65,L418,UD415,Swipe the phone,2021-03-07 00:00:00,23.0,Sunday,09:42,10:23,41.0,2.0,2021-03-07 09:42:00,2021-03-07 10:23:00
65,ED145,L418,Brunch and Coffee,2021-03-07 00:00:00,23.0,Sunday,10:23,11:02,39.0,1.0,2021-03-07 10:23:00,2021-03-07 11:02:00
65,L418,UD415,Watching TV,2021-03-07 00:00:00,23.0,Sunday,11:02,12:46,104.0,1.0,2021-03-07 11:02:00,2021-03-07 12:46:00
65,X893,,Workout,2021-03-07 00:00:00,23.0,Sunday,12:53,13:15,22.0,1.0,2021-03-07 12:53:00,2021-03-07 13:15:00
65,CW982,,Coursework,2021-03-07 00:00:00,23.0,Sunday,13:23,15:23,120.0,0.0,2021-03-07 13:23:00,2021-03-07 15:23:00
65,L418,UD415,Watching TV,2021-03-07 00:00:00,23.0,Sunday,15:23,14:04,1361.0,2.0,2021-03-07 15:23:00,2021-03-07 14:04:00
65,L418,UD415,Swipe the phone,2021-03-07 00:00:00,23.0,Sunday,14:04,14:35,31.0,0.0,2021-03-07 14:04:00,2021-03-07 14:35:00
65,CW982,,Coursework,2021-03-07 00:00:00,23.0,Sunday,14:35,17:05,150.0,1.0,2021-03-07 14:35:00,2021-03-07 17:05:00
65,H179,,Cooking,2021-03-07 00:00:00,23.0,Sunday,17:05,17:53,48.0,1.0,2021-03-07 17:05:00,2021-03-07 17:53:00
65,ED145,L418,Dinner,2021-03-07 00:00:00,23.0,Sunday,17:53,18:34,41.0,2.0,2021-03-07 17:53:00,2021-03-07 18:34:00
65,L418,UD415,Swipe the phone,2021-03-07 00:00:00,23.0,Sunday,18:34,19:16,42.0,1.0,2021-03-07 18:34:00,2021-03-07 19:16:00
65,H179,UD415,Doing the dishes,2021-03-07 00:00:00,23.0,Sunday,19:16,19:51,35.0,1.0,2021-03-07 19:16:00,2021-03-07 19:51:00
65,CW982,,Coursework,2021-03-07 00:00:00,23.0,Sunday,20:00,22:30,150.0,-1.0,2021-03-07 20:00:00,2021-03-07 22:30:00
65,L418,UD415,Swipe the phone,2021-03-07 00:00:00,23.0,Sunday,22:30,22:53,23.0,1.0,2021-03-07 22:30:00,2021-03-07 22:53:00
65,H179,,washing up,2021-03-07 00:00:00,23.0,Sunday,22:53,23:37,44.0,1.0,2021-03-07 22:53:00,2021-03-07 23:37:00
65,R523,L418,Reading,2021-03-07 00:00:00,23.0,Sunday,23:40,00:00,20.0,1.0,2021-03-07 23:40:00,2021-03-07 00:00:00
65,R523,L418,Reading,2021-03-08 00:00:00,24.0,Monday,00:00,00:24,24.0,1.0,2021-03-08 00:00:00,2021-03-08 00:24:00
65,S801,,Sleeping,2021-03-08 00:00:00,24.0,Monday,00:24,08:30,486.0,0.0,2021-03-08 00:24:00,2021-03-08 08:30:00
65,ED145,L418,Breakfast and Coffee,2021-03-08 00:00:00,24.0,Monday,08:30,08:53,23.0,1.0,2021-03-08 08:30:00,2021-03-08 08:53:00
65,EL642,UD415,LOIL Recordings,2021-03-08 00:00:00,24.0,Monday,09:00,10:30,90.0,0.0,2021-03-08 09:00:00,2021-03-08 10:30:00
65,L418,UD415,Swiping the Phone,2021-03-08 00:00:00,24.0,Monday,10:30,10:40,10.0,1.0,2021-03-08 10:30:00,2021-03-08 10:40:00
65,EL642,UD415,LOIL Recordings,2021-03-08 00:00:00,24.0,Monday,10:40,11:40,60.0,-1.0,2021-03-08 10:40:00,2021-03-08 11:40:00
65,H179,,Cooking,2021-03-08 00:00:00,24.0,Monday,11:43,12:24,41.0,0.0,2021-03-08 11:43:00,2021-03-08 12:24:00
65,ED145,,Lunch,2021-03-08 00:00:00,24.0,Monday,12:23,12:58,35.0,1.0,2021-03-08 12:23:00,2021-03-08 12:58:00
65,S801,,Nap,2021-03-08 00:00:00,24.0,Monday,13:07,13:52,45.0,2.0,2021-03-08 13:07:00,2021-03-08 13:52:00
65,CW982,UD415,Coursework,2021-03-08 00:00:00,24.0,Monday,14:00,15:00,60.0,0.0,2021-03-08 14:00:00,2021-03-08 15:00:00
65,H179,,Doing dishes,2021-03-08 00:00:00,24.0,Monday,15:03,15:26,23.0,-1.0,2021-03-08 15:03:00,2021-03-08 15:26:00
65,CW982,UD415,Coursework,2021-03-08 00:00:00,24.0,Monday,15:34,17:04,90.0,0.0,2021-03-08 15:34:00,2021-03-08 17:04:00
65,H179,,Cooking,2021-03-08 00:00:00,24.0,Monday,17:04,17:38,34.0,0.0,2021-03-08 17:04:00,2021-03-08 17:38:00
65,ED145,,Dinner,2021-03-08 00:00:00,24.0,Monday,17:38,18:02,24.0,0.0,2021-03-08 17:38:00,2021-03-08 18:02:00
65,L418,UD415,Swiping the Phone,2021-03-08 00:00:00,24.0,Monday,18:02,18:26,24.0,1.0,2021-03-08 18:02:00,2021-03-08 18:26:00
65,H179,,Doing dishes,2021-03-08 00:00:00,24.0,Monday,18:26,18:42,16.0,0.0,2021-03-08 18:26:00,2021-03-08 18:42:00
65,CW982,UD415,Coursework,2021-03-08 00:00:00,24.0,Monday,18:53,20:53,120.0,0.0,2021-03-08 18:53:00,2021-03-08 20:53:00
65,CW982,UD415,Coursework,2021-03-08 00:00:00,24.0,Monday,21:05,22:05,60.0,-1.0,2021-03-08 21:05:00,2021-03-08 22:05:00
65,L418,,Bath,2021-03-08 00:00:00,24.0,Monday,22:08,23:12,64.0,1.0,2021-03-08 22:08:00,2021-03-08 23:12:00
65,L418,UD415,Swiping the Phone,2021-03-08 00:00:00,24.0,Monday,23:12,23:34,22.0,1.0,2021-03-08 23:12:00,2021-03-08 23:34:00
65,R523,L418,Reading,2021-03-08 00:00:00,24.0,Monday,23:37,00:00,23.0,2.0,2021-03-08 23:37:00,2021-03-08 00:00:00
66,UD415,L418,On phone in bed,2021-02-24 00:00:00,22.0,Wednesday,08:45,09:15,30.0,0.0,2021-02-24 08:45:00,2021-02-24 09:15:00
66,O733,,Shower/dressed,2021-02-24 00:00:00,22.0,Wednesday,09:15,09:30,15.0,1.0,2021-02-24 09:15:00,2021-02-24 09:30:00
66,EL642,UD415,,2021-02-24 00:00:00,22.0,Wednesday,09:30,10:00,30.0,2.0,2021-02-24 09:30:00,2021-02-24 10:00:00
66,ED145,CW982,Breakfast ,2021-02-24 00:00:00,22.0,Wednesday,10:00,10:15,15.0,2.0,2021-02-24 10:00:00,2021-02-24 10:15:00
66,CW982,UD415,,2021-02-24 00:00:00,22.0,Wednesday,10:15,13:15,180.0,1.0,2021-02-24 10:15:00,2021-02-24 13:15:00
66,ED145,L418,Lunch,2021-02-24 00:00:00,22.0,Wednesday,13:15,14:15,60.0,2.0,2021-02-24 13:15:00,2021-02-24 14:15:00
66,CW982,UD415,,2021-02-24 00:00:00,22.0,Wednesday,14:15,17:45,210.0,-1.0,2021-02-24 14:15:00,2021-02-24 17:45:00
66,L418,UD415,Poker,2021-02-24 00:00:00,22.0,Wednesday,17:45,18:15,30.0,2.0,2021-02-24 17:45:00,2021-02-24 18:15:00
66,CW982,UD415,,2021-02-24 00:00:00,22.0,Wednesday,18:15,19:15,60.0,-2.0,2021-02-24 18:15:00,2021-02-24 19:15:00
66,ED145,,Dinner,2021-02-24 00:00:00,22.0,Wednesday,19:15,20:00,45.0,1.0,2021-02-24 19:15:00,2021-02-24 20:00:00
66,L418,O733,Admin in front of telly,2021-02-24 00:00:00,22.0,Wednesday,20:00,22:30,150.0,1.0,2021-02-24 20:00:00,2021-02-24 22:30:00
66,L418,UD415,Telly/games,2021-02-24 00:00:00,22.0,Wednesday,22:30,23:30,60.0,1.0,2021-02-24 22:30:00,2021-02-24 23:30:00
66,L418,UD415,TV in bed,2021-02-24 00:00:00,22.0,Wednesday,23:30,00:00,30.0,1.0,2021-02-24 23:30:00,2021-02-24 00:00:00
66,S801,,,2021-02-25 00:00:00,22.0,Thursday,00:15,08:45,510.0,1.0,2021-02-25 00:15:00,2021-02-25 08:45:00
66,UD415,L418,On phone in bed,2021-02-25 00:00:00,22.0,Thursday,08:45,09:15,30.0,0.0,2021-02-25 08:45:00,2021-02-25 09:15:00
66,O733,,Shower/ready,2021-02-25 00:00:00,22.0,Thursday,09:15,09:30,15.0,1.0,2021-02-25 09:15:00,2021-02-25 09:30:00
66,EL642,UD415,,2021-02-25 00:00:00,22.0,Thursday,09:30,10:00,30.0,1.0,2021-02-25 09:30:00,2021-02-25 10:00:00
66,ED145,,Breakfast,2021-02-25 00:00:00,22.0,Thursday,10:00,10:30,30.0,1.0,2021-02-25 10:00:00,2021-02-25 10:30:00
66,EL642,UD415,,2021-02-25 00:00:00,22.0,Thursday,10:30,12:00,90.0,1.0,2021-02-25 10:30:00,2021-02-25 12:00:00
66,CW982,UD415,,2021-02-25 00:00:00,22.0,Thursday,12:00,13:00,60.0,1.0,2021-02-25 12:00:00,2021-02-25 13:00:00
66,CW982,UD415,,2021-02-25 00:00:00,22.0,Thursday,13:00,14:00,60.0,1.0,2021-02-25 13:00:00,2021-02-25 14:00:00
66,ED145,L418,,2021-02-25 00:00:00,22.0,Thursday,14:00,15:00,60.0,1.0,2021-02-25 14:00:00,2021-02-25 15:00:00
66,CW982,T695,,2021-02-25 00:00:00,22.0,Thursday,15:00,16:00,60.0,0.0,2021-02-25 15:00:00,2021-02-25 16:00:00
66,X893,L418,Walk,2021-02-25 00:00:00,22.0,Thursday,16:00,18:00,120.0,2.0,2021-02-25 16:00:00,2021-02-25 18:00:00
66,CW982,UD415,,2021-02-25 00:00:00,22.0,Thursday,18:00,19:00,60.0,1.0,2021-02-25 18:00:00,2021-02-25 19:00:00
66,ED145,,,2021-02-25 00:00:00,22.0,Thursday,19:00,19:15,15.0,1.0,2021-02-25 19:00:00,2021-02-25 19:15:00
66,CW982,UD415,,2021-02-25 00:00:00,22.0,Thursday,19:15,21:00,105.0,1.0,2021-02-25 19:15:00,2021-02-25 21:00:00
66,L418,,,2021-02-25 00:00:00,22.0,Thursday,21:00,00:00,180.0,-2.0,2021-02-25 21:00:00,2021-02-25 00:00:00
66,S801,,,2021-02-26 00:00:00,22.0,Friday,00:00,08:30,510.0,0.0,2021-02-26 00:00:00,2021-02-26 08:30:00
66,UD415,L418,Phone in bed,2021-02-26 00:00:00,22.0,Friday,08:30,09:00,30.0,0.0,2021-02-26 08:30:00,2021-02-26 09:00:00
66,O733,,Shower and ready,2021-02-26 00:00:00,22.0,Friday,09:00,09:15,15.0,1.0,2021-02-26 09:00:00,2021-02-26 09:15:00
66,ED145,L418,Breakfast,2021-02-26 00:00:00,22.0,Friday,09:15,09:30,15.0,0.0,2021-02-26 09:15:00,2021-02-26 09:30:00
66,L418,UD415,Watched TV,2021-02-26 00:00:00,22.0,Friday,09:30,10:30,60.0,1.0,2021-02-26 09:30:00,2021-02-26 10:30:00
66,CW982,UD415,,2021-02-26 00:00:00,22.0,Friday,10:30,12:45,135.0,1.0,2021-02-26 10:30:00,2021-02-26 12:45:00
66,ED145,L418,Lunch,2021-02-26 00:00:00,22.0,Friday,12:45,13:45,60.0,2.0,2021-02-26 12:45:00,2021-02-26 13:45:00
66,CW982,UD415,,2021-02-26 00:00:00,22.0,Friday,13:45,15:15,90.0,1.0,2021-02-26 13:45:00,2021-02-26 15:15:00
66,PW101,UD415,,2021-02-26 00:00:00,22.0,Friday,15:15,16:30,75.0,2.0,2021-02-26 15:15:00,2021-02-26 16:30:00
66,X893,,Walk,2021-02-26 00:00:00,22.0,Friday,16:30,18:00,90.0,1.0,2021-02-26 16:30:00,2021-02-26 18:00:00
66,ED145,,Dinner,2021-02-26 00:00:00,22.0,Friday,18:00,19:00,60.0,2.0,2021-02-26 18:00:00,2021-02-26 19:00:00
66,L418,,,2021-02-26 00:00:00,22.0,Friday,19:00,05:00,600.0,2.0,2021-02-26 19:00:00,2021-02-26 05:00:00
67,O733,,Other,2021-03-08 00:00:00,24.0,Monday,08:15:00,09:00:00,90.0,0.0,2021-03-08 08:15:00,2021-03-08 09:00:00
67,CW982,,Coursework,2021-03-08 00:00:00,24.0,Monday,09:00:00,10:30:00,30.0,0.0,2021-03-08 09:00:00,2021-03-08 10:30:00
67,ED145,UD415,Eating/ Drinking,2021-03-08 00:00:00,24.0,Monday,10:30:00,11:00:00,105.0,0.0,2021-03-08 10:30:00,2021-03-08 11:00:00
67,CW982,,Coursework,2021-03-08 00:00:00,24.0,Monday,11:00:00,12:45:00,60.0,-1.0,2021-03-08 11:00:00,2021-03-08 12:45:00
67,ED145,UD415,Eating/ Drinking,2021-03-08 00:00:00,24.0,Monday,12:45:00,13:45:00,75.0,1.0,2021-03-08 12:45:00,2021-03-08 13:45:00
67,X893,,Exercise,2021-03-08 00:00:00,24.0,Monday,13:45:00,15:00:00,90.0,2.0,2021-03-08 13:45:00,2021-03-08 15:00:00
67,CW982,,Coursework,2021-03-08 00:00:00,24.0,Monday,15:00:00,16:30:00,30.0,-2.0,2021-03-08 15:00:00,2021-03-08 16:30:00
67,ED145,R523,Eating/ Drinking,2021-03-08 00:00:00,24.0,Monday,16:30:00,17:00:00,60.0,-1.0,2021-03-08 16:30:00,2021-03-08 17:00:00
67,H179,UD415,Housework,2021-03-08 00:00:00,24.0,Monday,17:00:00,18:00:00,105.0,0.0,2021-03-08 17:00:00,2021-03-08 18:00:00
67,ED145,UD415,Eating/ Drinking,2021-03-08 00:00:00,24.0,Monday,18:00:00,19:45:00,15.0,0.0,2021-03-08 18:00:00,2021-03-08 19:45:00
67,H179,,Housework,2021-03-08 00:00:00,24.0,Monday,19:45:00,20:00:00,165.0,1.0,2021-03-08 19:45:00,2021-03-08 20:00:00
67,L418,,Leisure,2021-03-08 00:00:00,24.0,Monday,20:00:00,22:45:00,60.0,1.0,2021-03-08 20:00:00,2021-03-08 22:45:00
67,L418,UD415,Leisure,2021-03-08 00:00:00,24.0,Monday,22:45:00,23:45:00,570.0,2.0,2021-03-08 22:45:00,2021-03-08 23:45:00
67,S801,,Sleeping,2021-03-09 00:00:00,24.0,Tuesday,23:45:00,09:15:00,30.0,2.0,2021-03-09 23:45:00,2021-03-09 09:15:00
67,O733,,Other,2021-03-09 00:00:00,24.0,Tuesday,09:15:00,09:45:00,45.0,1.0,2021-03-09 09:15:00,2021-03-09 09:45:00
67,ED145,,Eating/ Drinking,2021-03-09 00:00:00,24.0,Tuesday,09:45:00,10:30:00,90.0,1.0,2021-03-09 09:45:00,2021-03-09 10:30:00
67,EL642,UD415,Education/ Lectures,2021-03-09 00:00:00,24.0,Tuesday,10:30:00,12:00:00,45.0,1.0,2021-03-09 10:30:00,2021-03-09 12:00:00
67,CW982,,Coursework,2021-03-09 00:00:00,24.0,Tuesday,12:00:00,12:45:00,45.0,1.0,2021-03-09 12:00:00,2021-03-09 12:45:00
67,ED145,H179,Eating/ Drinking,2021-03-09 00:00:00,24.0,Tuesday,12:45:00,13:30:00,75.0,0.0,2021-03-09 12:45:00,2021-03-09 13:30:00
67,X893,UD415,Exercise,2021-03-09 00:00:00,24.0,Tuesday,13:30:00,14:45:00,15.0,1.0,2021-03-09 13:30:00,2021-03-09 14:45:00
67,O733,,Other,2021-03-09 00:00:00,24.0,Tuesday,14:45:00,15:00:00,30.0,-1.0,2021-03-09 14:45:00,2021-03-09 15:00:00
67,X893,UD415,Exercise,2021-03-09 00:00:00,24.0,Tuesday,15:00:00,15:30:00,60.0,0.0,2021-03-09 15:00:00,2021-03-09 15:30:00
67,CW982,,Coursework,2021-03-09 00:00:00,24.0,Tuesday,15:30:00,16:30:00,15.0,1.0,2021-03-09 15:30:00,2021-03-09 16:30:00
67,ED145,,Eating/ Drinking,2021-03-09 00:00:00,24.0,Tuesday,16:30:00,16:45:00,90.0,1.0,2021-03-09 16:30:00,2021-03-09 16:45:00
67,CW982,,Coursework,2021-03-09 00:00:00,24.0,Tuesday,16:45:00,18:15:00,75.0,0.0,2021-03-09 16:45:00,2021-03-09 18:15:00
67,ED145,,Eating/ Drinking,2021-03-09 00:00:00,24.0,Tuesday,18:15:00,19:30:00,15.0,0.0,2021-03-09 18:15:00,2021-03-09 19:30:00
67,H179,,Housework,2021-03-09 00:00:00,24.0,Tuesday,19:30:00,19:45:00,105.0,2.0,2021-03-09 19:30:00,2021-03-09 19:45:00
67,L418,UD415,Leisure,2021-03-09 00:00:00,24.0,Tuesday,19:45:00,21:30:00,90.0,2.0,2021-03-09 19:45:00,2021-03-09 21:30:00
67,L418,,Leisure,2021-03-09 00:00:00,24.0,Tuesday,21:30:00,23:00:00,75.0,-1.0,2021-03-09 21:30:00,2021-03-09 23:00:00
67,R523,UD415,Reading,2021-03-10 00:00:00,24.0,Wednesday,23:00:00,00:15:00,510.0,0.0,2021-03-10 23:00:00,2021-03-10 00:15:00
67,S801,,Sleeping,2021-03-10 00:00:00,24.0,Wednesday,00:15:00,08:45:00,30.0,1.0,2021-03-10 00:15:00,2021-03-10 08:45:00
67,O733,,Other,2021-03-10 00:00:00,24.0,Wednesday,08:45:00,09:15:00,90.0,0.0,2021-03-10 08:45:00,2021-03-10 09:15:00
67,H179,UD415,Housework,2021-03-10 00:00:00,24.0,Wednesday,09:15:00,10:45:00,45.0,1.0,2021-03-10 09:15:00,2021-03-10 10:45:00
67,ED145,UD415,Eating/ Drinking,2021-03-10 00:00:00,24.0,Wednesday,10:45:00,11:30:00,30.0,2.0,2021-03-10 10:45:00,2021-03-10 11:30:00
67,CW982,,Coursework,2021-03-10 00:00:00,24.0,Wednesday,11:30:00,12:00:00,30.0,0.0,2021-03-10 11:30:00,2021-03-10 12:00:00
67,O733,,Other,2021-03-10 00:00:00,24.0,Wednesday,12:00:00,12:30:00,75.0,-2.0,2021-03-10 12:00:00,2021-03-10 12:30:00
67,CW982,UD415,Coursework,2021-03-10 00:00:00,24.0,Wednesday,12:30:00,13:45:00,75.0,-1.0,2021-03-10 12:30:00,2021-03-10 13:45:00
67,ED145,UD415,Eating/ Drinking,2021-03-10 00:00:00,24.0,Wednesday,13:45:00,15:00:00,45.0,-1.0,2021-03-10 13:45:00,2021-03-10 15:00:00
67,L418,,Leisure,2021-03-10 00:00:00,24.0,Wednesday,15:00:00,15:45:00,105.0,1.0,2021-03-10 15:00:00,2021-03-10 15:45:00
67,EL642,,Education/ Lectures,2021-03-10 00:00:00,24.0,Wednesday,15:45:00,17:30:00,30.0,1.0,2021-03-10 15:45:00,2021-03-10 17:30:00
67,H179,UD415,Housework,2021-03-10 00:00:00,24.0,Wednesday,17:30:00,18:00:00,45.0,1.0,2021-03-10 17:30:00,2021-03-10 18:00:00
67,ED145,,Eating/ Drinking,2021-03-10 00:00:00,24.0,Wednesday,18:00:00,18:45:00,150.0,2.0,2021-03-10 18:00:00,2021-03-10 18:45:00
67,L418,,Leisure,2021-03-10 00:00:00,24.0,Wednesday,18:45:00,21:15:00,30.0,1.0,2021-03-10 18:45:00,2021-03-10 21:15:00
67,ED145,,Eating/ Drinking,2021-03-10 00:00:00,24.0,Wednesday,21:15:00,21:45:00,45.0,1.0,2021-03-10 21:15:00,2021-03-10 21:45:00
67,O733,UD415,Other,2021-03-10 00:00:00,24.0,Wednesday,21:45:00,22:30:00,105.0,1.0,2021-03-10 21:45:00,2021-03-10 22:30:00
67,L418,UD415,Leisure,2021-03-11 00:00:00,24.0,Thursday,22:30:00,00:15:00,540.0,1.0,2021-03-11 22:30:00,2021-03-11 00:15:00
67,S801,,Sleeping,2021-03-11 00:00:00,24.0,Thursday,00:15:00,09:15:00,30.0,-1.0,2021-03-11 00:15:00,2021-03-11 09:15:00
67,ED145,UD415,Eating/ Drinking,2021-03-11 00:00:00,24.0,Thursday,09:15:00,09:45:00,30.0,-1.0,2021-03-11 09:15:00,2021-03-11 09:45:00
67,O733,,Other,2021-03-11 00:00:00,24.0,Thursday,09:45:00,10:15:00,75.0,0.0,2021-03-11 09:45:00,2021-03-11 10:15:00
67,CW982,,Coursework,2021-03-11 00:00:00,24.0,Thursday,10:15:00,11:30:00,15.0,-1.0,2021-03-11 10:15:00,2021-03-11 11:30:00
67,ED145,,Eating/ Drinking,2021-03-11 00:00:00,24.0,Thursday,11:30:00,11:45:00,30.0,2.0,2021-03-11 11:30:00,2021-03-11 11:45:00
67,O733,UD415,Other,2021-03-11 00:00:00,24.0,Thursday,11:45:00,12:15:00,30.0,2.0,2021-03-11 11:45:00,2021-03-11 12:15:00
67,CW982,UD415,Coursework,2021-03-11 00:00:00,24.0,Thursday,12:15:00,12:45:00,60.0,2.0,2021-03-11 12:15:00,2021-03-11 12:45:00
67,ED145,H179,Eating/ Drinking,2021-03-11 00:00:00,24.0,Thursday,12:45:00,13:45:00,75.0,1.0,2021-03-11 12:45:00,2021-03-11 13:45:00
67,X893,UD415,Exercise,2021-03-11 00:00:00,24.0,Thursday,13:45:00,15:00:00,45.0,2.0,2021-03-11 13:45:00,2021-03-11 15:00:00
67,CW982,,Coursework,2021-03-11 00:00:00,24.0,Thursday,15:00:00,15:45:00,45.0,2.0,2021-03-11 15:00:00,2021-03-11 15:45:00
67,ED145,,Eating/ Drinking,2021-03-11 00:00:00,24.0,Thursday,15:45:00,16:30:00,105.0,2.0,2021-03-11 15:45:00,2021-03-11 16:30:00
67,CW982,UD415,Coursework,2021-03-11 00:00:00,24.0,Thursday,16:30:00,18:15:00,75.0,-1.0,2021-03-11 16:30:00,2021-03-11 18:15:00
67,ED145,R523,Eating/ Drinking,2021-03-11 00:00:00,24.0,Thursday,18:15:00,19:30:00,60.0,0.0,2021-03-11 18:15:00,2021-03-11 19:30:00
67,L418,,Leisure,2021-03-11 00:00:00,24.0,Thursday,19:30:00,20:30:00,120.0,-1.0,2021-03-11 19:30:00,2021-03-11 20:30:00
67,L418,,Leisure,2021-03-11 00:00:00,24.0,Thursday,20:30:00,22:30:00,75.0,2.0,2021-03-11 20:30:00,2021-03-11 22:30:00
67,R523,UD415,Reading,2021-03-11 00:00:00,24.0,Thursday,22:30:00,23:45:00,495.0,2.0,2021-03-11 22:30:00,2021-03-11 23:45:00
68,S801,,,2021-03-01 00:00:00,23.0,Monday,1:00:00,8:30:00,450.0,,2021-03-01 01:00:00,2021-03-01 08:30:00
68,ED145,,,2021-03-01 00:00:00,23.0,Monday,9:00,9:30,30.0,1.0,2021-03-01 09:00:00,2021-03-01 09:30:00
68,ED145,,,2021-03-01 00:00:00,23.0,Monday,12:30,13:00,30.0,1.0,2021-03-01 12:30:00,2021-03-01 13:00:00
68,ED145,,,2021-03-01 00:00:00,23.0,Monday,19:30,20:15,45.0,1.0,2021-03-01 19:30:00,2021-03-01 20:15:00
68,ED145,,Bubble tea,2021-03-01 00:00:00,23.0,Monday,15:00,15:15,15.0,2.0,2021-03-01 15:00:00,2021-03-01 15:15:00
68,CW982,,Machine learning 2,2021-03-01 00:00:00,23.0,Monday,9:45,10:45,75.0,-2.0,2021-03-01 09:45:00,2021-03-01 10:45:00
68,CW982,,Bayesian ML,2021-03-01 00:00:00,23.0,Monday,11:00,12:15,75.0,-1.0,2021-03-01 11:00:00,2021-03-01 12:15:00
68,CW982,,Bayesian ML,2021-03-01 00:00:00,23.0,Monday,13:30,14:45,75.0,0.0,2021-03-01 13:30:00,2021-03-01 14:45:00
68,R523,,,2021-03-01 00:00:00,23.0,Monday,0:30,0:50,20.0,1.0,2021-03-01 00:30:00,2021-03-01 00:50:00
68,EL642,,self review RL,2021-03-01 00:00:00,23.0,Monday,15:00,17:00,120.0,1.0,2021-03-01 15:00:00,2021-03-01 17:00:00
68,UD415,,,2021-03-01 00:00:00,23.0,Monday,10:45,11:00,15.0,2.0,2021-03-01 10:45:00,2021-03-01 11:00:00
68,H179,,,2021-03-01 00:00:00,23.0,Monday,20:30,21:30,60.0,0.0,2021-03-01 20:30:00,2021-03-01 21:30:00
68,X893,,,2021-03-01 00:00:00,23.0,Monday,17:15,18:15,60.0,1.0,2021-03-01 17:15:00,2021-03-01 18:15:00
